,name,sex,person,line,episode,season,words
8933,tyrion, m,tyrion," Can I get you some iced milk and a nice bowl of raspberries, too?",9,2,14
8934,tyrion, m,tyrion, You're on the wrong side of the wall.,9,2,8
8935,tyrion, m,tyrion," You're Kingsguard, Clegane. You must beat them back or they're going to take this city. Your king's city.",9,2,18
8936,tyrion, m,tyrion," If you won't defend your own city, why should they?",9,2,10
8937,tyrion, m,tyrion, Lead. Get down there and lead your people against the invaders who want to kill them.,9,2,16
8938,tyrion, m,tyrion, I'll lead the attack. I'll lead the attack!,9,2,8
8939,tyrion, m,tyrion," Pod, my helmet. Ser Mandon, you will bear the king's banner. Men, form up. Men Men! They say I'm half a man. But what does that make the lot of you?",9,2,31
8940,tyrion, m,tyrion, There's another way out. I'm going to show you. We'll come out behind them and fuck them in their arses.,9,2,20
8941,tyrion, m,tyrion," Don't fight for your king and don't fight for his kingdoms. Don't fight for honor. Don't fight for glory. Don't fight for riches, because you won't get any. This is your city Stannis means to sack. That's your gate he's ramming. If he gets in, it will be your houses he burns, your gold he steals, your women he will rape.",9,2,61
8942,tyrion, m,tyrion, Those are brave men knocking at our door. Let's go kill them.,9,2,12
8943,tyrion, m,tyrion, Attack!,9,2,1
8944,tyrion, m,tyrion," Oh, fuck me.",9,2,3
8945,tyrion, m,tyrion," Yes, but do you have to do it here?",8,2,9
8946,tyrion, m,tyrion, You should start wearing the gold cloak.,8,2,7
8947,tyrion, m,tyrion, You're commander of the City Watch. You shouldn't be dressed like a common,8,2,13
8948,tyrion, m,tyrion," Well, you're not sneaking through alleyways any longer. You're supposed to stand out.",8,2,13
8949,tyrion, m,tyrion," Fine, fine. No gold cloak.",8,2,5
8950,tyrion, m,tyrion, What?,8,2,1
8951,tyrion, m,tyrion, What? What? Why are you staring at me?,8,2,8
8952,tyrion, m,tyrion, To help me plan the defense of King's Landing.,8,2,9
8953,tyrion, m,tyrion, Stannis will be here any day.,8,2,6
8954,tyrion, m,tyrion," ""An History of the Great Sieges of Westeros. "" By Archmaester Shevelathin. Shevelatesh.",8,2,13
8955,tyrion, m,tyrion, I did not know. And how did you accomplish this marked drop in thievery?,8,2,14
8956,tyrion, m,tyrion, For questioning?,8,2,2
8957,tyrion, m,tyrion, We talked about this.,8,2,4
8958,tyrion, m,tyrion," Stannis knows King's Landing. He knows where the walls are strongest, and he knows which gates are weakest. The Mud Gate. A good ram will batter it down in minutes, and it's only 50 yards from the water. That's where he'll land.",8,2,42
8959,tyrion, m,tyrion, Pig shit.,8,2,2
8960,tyrion, m,tyrion," Thank you, Podrick.",8,2,3
8961,tyrion, m,tyrion, I have a certain sympathy for odd little boys.,8,2,9
8962,tyrion, m,tyrion, Excellent lamprey pie. Were you slaving away in the kitchen all day? I hear Joffrey plans on fighting. An inspiration for the troops. The young king in his shining armor fighting to defend the capital against the wicked old rebel.,8,2,40
8963,tyrion, m,tyrion, Younger boys are off fighting his war.,8,2,7
8964,tyrion, m,tyrion," What is he, 17? Remember Jaime at 17?",8,2,8
8965,tyrion, m,tyrion," It's not on the throne, either, sadly for all of us.",8,2,11
8966,tyrion, m,tyrion," No, I'd say you possess above-average intelligence.",8,2,7
8967,tyrion, m,tyrion, He'll have his Kingsguard protecting him. He has the finest armor gold can buy. He needs to be out there. The men will fight more fiercely seeing their king fighting beside them instead of hiding behind his mother's skirts. Any dessert?,8,2,41
8968,tyrion, m,tyrion, Because he has thousands of spies in his employ. Because he knows everything we do before we do it.,8,2,19
8969,tyrion, m,tyrion, Neither do you.,8,2,3
8970,tyrion, m,tyrion, It's not that little.,8,2,4
8971,tyrion, m,tyrion, Why are you smiling?,8,2,4
8972,tyrion, m,tyrion, And why are you happy?,8,2,5
8973,tyrion, m,tyrion, I thought you preferred blondes.,8,2,5
8974,tyrion, m,tyrion, Why do you care who I fuck?,8,2,7
8975,tyrion, m,tyrion, This is madness. Stannis will be here in days. You need me.,8,2,12
8976,tyrion, m,tyrion, Where did you find her?,8,2,5
8977,tyrion, m,tyrion, You've forgotten the most important thing about whores.,8,2,8
8978,tyrion, m,tyrion," You don't buy them, you only rent them.",8,2,8
8979,tyrion, m,tyrion, And how do I know you haven't killed her already?,8,2,10
8980,tyrion, m,tyrion, I'm sorry they hurt you. You must be brave.,8,2,9
8981,tyrion, m,tyrion, I promise I will free you.,8,2,6
8982,tyrion, m,tyrion, Never.,8,2,1
8983,tyrion, m,tyrion," I will hurt you for this. A day will come when you think you're safe and happy, and your joy will turn to ashes in your mouth. And you will know the debt is paid.",8,2,35
8984,tyrion, m,tyrion, Shae!,8,2,1
8985,tyrion, m,tyrion, We have to be more careful.,8,2,6
8986,tyrion, m,tyrion, There are people who want to hurt me.,8,2,8
8987,tyrion, m,tyrion, I would kill for you. Do you know that? I expect I'll have to before this is over. You're mine.,8,2,20
8988,tyrion, m,tyrion, Promise me.,8,2,2
8989,tyrion, m,tyrion," To strike? My dear nephew, you do see these men preparing the walls for siege? You do understand Stannis Baratheon sails this way?",8,2,23
8990,tyrion, m,tyrion," A brave choice, Your Grace. I'm sure your men will line up behind you.",8,2,14
8991,tyrion, m,tyrion, Imagine Stannis' terror.,8,2,3
8992,tyrion, m,tyrion, You're an intelligent man. I'd like to think I'm an intelligent man.,8,2,12
8993,tyrion, m,tyrion," I wish we could converse as two honest, intelligent men.",8,2,10
8994,tyrion, m,tyrion, What do you want? Tell me.,8,2,6
8995,tyrion, m,tyrion," My brother was the youngest Kingsguard in history. My sister became queen at the age of 19. When I reached manhood, my father put me in charge of all the drains and cisterns in Casterly Rock.",8,2,36
8996,tyrion, m,tyrion, The water never flowed better. And all the shit found its way to the sea. I never expected to have any real power. So when my father named me acting Hand,8,2,31
8997,tyrion, m,tyrion,  I do. Last thing I expected.,8,2,6
8998,tyrion, m,tyrion," I'd like to keep playing it. If Stannis breaches the gates, the game is over.",8,2,15
8999,tyrion, m,tyrion,"  The Lord of Light wants his enemies burned, the Drowned God wants them drowned. Why are all the gods such vicious cunts? Where is the god of tits and wine?",8,2,30
9000,tyrion, m,tyrion, We should sail there immediately.,8,2,5
9001,tyrion, m,tyrion, A girl at the edge of the world is the least of our problems.,8,2,14
9002,tyrion, m,tyrion," One game at a time, my friend.",8,2,7
9003,tyrion, m,tyrion, Pod.,10,2,1
9004,tyrion, m,tyrion, Pod! Find Bronn or Varys. Tell them I am here with Maester Pycelle. Tell them I am very much alive.,10,2,20
9005,tyrion, m,tyrion, What happened?,10,2,2
9006,tyrion, m,tyrion, Where am I?,10,2,3
9007,tyrion, m,tyrion, Why should I believe you?,10,2,5
9008,tyrion, m,tyrion, To create strife between my sister and me.,10,2,8
9009,tyrion, m,tyrion, Pod.,10,2,1
9010,tyrion, m,tyrion, Would it be excessive of me to ask you to save my life twice in a week?,10,2,17
9011,tyrion, m,tyrion," You're a good lad. Get Bronn, tell him I want four of his most loyal gold cloaks outside my door at all times.",10,2,23
9012,tyrion, m,tyrion, Then my hill tribesmen.,10,2,4
9013,tyrion, m,tyrion, Don't want to swim too close to a drowning man? And I thought we were friends.,10,2,16
9014,tyrion, m,tyrion, It was good of you to come.,10,2,7
9015,tyrion, m,tyrion," Believe me, you don't.",10,2,4
9016,tyrion, m,tyrion, (shakes his head),10,2,3
9017,tyrion, m,tyrion, Well?,10,2,1
9018,tyrion, m,tyrion, I'm a monster as well as a dwarf. You should charge me double.,10,2,13
9019,tyrion, m,tyrion, That was the arrangement we made. I pay you and you lie to me.,10,2,14
9020,tyrion, m,tyrion, Leave?,10,2,1
9021,tyrion, m,tyrion, What would we do in Pentos?,10,2,6
9022,tyrion, m,tyrion, I want to go with you.,10,2,6
9023,tyrion, m,tyrion," I can't. I do belong here. These bad people are what I'm good at. Outtalking them, outthinking them. It's what I am. And I like it. I like it more than anything I've ever done. Are you going to leave?",10,2,40
9024,tyrion, m,tyrion, Keep your voice down.,3,2,4
9025,tyrion, m,tyrion," I don't intend for you to stay here. I might be able to bring you into the castle kitchens. Again, only temporary.",3,2,22
9026,tyrion, m,tyrion, But you wouldn't be a cook. You'd pose as a scullion.,3,2,11
9027,tyrion, m,tyrion, Kitchen wench.,3,2,2
9028,tyrion, m,tyrion," Yes, but",3,2,2
9029,tyrion, m,tyrion, Your lion wants to see you alive. We've come to a dangerous place. My sister wants to hurt me. She'll look for any weakness she can find. She can't know about you.,3,2,32
9030,tyrion, m,tyrion," It's a compliment, my lady.",3,2,5
9031,tyrion, m,tyrion, Language can be a bit tricky here.,3,2,7
9032,tyrion, m,tyrion, Oh! Thank the gods. I haven't had a proper shit in six days.,3,2,13
9033,tyrion, m,tyrion, Right. I'm so grateful to have a man of your vast knowledge and wisdom on my side.,3,2,17
9034,tyrion, m,tyrion," I can trust you, Pycelle, can I not?",3,2,8
9035,tyrion, m,tyrion, These are perilous times. And the crown must forge new alliances. And these alliances must often be sealed in matrimony.,3,2,20
9036,tyrion, m,tyrion," I'm trusting the council with these plans, but the Queen mustn't know. We can't have her meddling in affairs that could determine the future of the realm. There's too much at stake.",3,2,32
9037,tyrion, m,tyrion," I'm brokering an alliance with House Martell of Dorne. Princess Myrcella will wed their youngest son when she comes of age, ensuring their loyalty and their army, should we need it.",3,2,31
9038,tyrion, m,tyrion," But remember, the Queen mustn't know.",3,2,6
9039,tyrion, m,tyrion, I plan to marry Princess Myrcella off to Theon Greyjoy.,3,2,10
9040,tyrion, m,tyrion, Precisely. Theon's father loathes the Starks and will convince the boy to come to our side. Greyjoy can destroy the Northern army from within and we can have his father's ships.,3,2,31
9041,tyrion, m,tyrion," But remember, you must tell no one.",3,2,7
9042,tyrion, m,tyrion, I plan to wed Princess Myrcella to Robin Arryn of the Vale. Lysa is not fond of me. But perhaps the promise of a royal match will convince her to let bygones be bygones.,3,2,34
9043,tyrion, m,tyrion," For men in our position, holding grudges can be an encumbrance, don't you think?",3,2,14
9044,tyrion, m,tyrion, Who better?,3,2,2
9045,tyrion, m,tyrion," The gratitude of the people of Westeros for helping to end this war, the adoration of the King for bringing the Vale back into the fold and Harrenhal.",3,2,28
9046,tyrion, m,tyrion," Never took you for a superstitious man. By all means, tear it down and rebuild. You'll be able to afford it. I plan to make you Lord of the Riverlands.",3,2,30
9047,tyrion, m,tyrion, You served my family well in the matter of the succession.,3,2,11
9048,tyrion, m,tyrion," I need you to deliver Lysa Arryn. I didn't need Janos Slynt. It's settled, then?",3,2,15
9049,tyrion, m,tyrion, Good. Oh. And remember,3,2,4
9050,tyrion, m,tyrion, Myrcella's a princess. Some would say she was born for this.,3,2,11
9051,tyrion, m,tyrion, Dorne is the safest place for her.,3,2,7
9052,tyrion, m,tyrion, That's why we need to seduce them. We're going to need their support in the war your son started.,3,2,19
9053,tyrion, m,tyrion, A guest.,3,2,2
9054,tyrion, m,tyrion," It's done, Cersei.",3,2,3
9055,tyrion, m,tyrion,  You cannot stop it.,3,2,4
9056,tyrion, m,tyrion," Just how safe do you think Myrcella is if this city falls? Do you want to see her raped, butchered like the Targaryen children? Make no mistake. They'll mount her pretty little head on a spike right beside yours.",3,2,39
9057,tyrion, m,tyrion," No, afraid not. Sorry about that.",3,2,6
9058,tyrion, m,tyrion," Yes, I fear so. Sorry about that, too.",3,2,8
9059,tyrion, m,tyrion, That's a shame. You were to be the centerpiece of my next deception. My brother Jaime rots in a northern stockade. I would see him released. That's where you come in.,3,2,31
9060,tyrion, m,tyrion," No, he won't. But his mother might. How would you like to see your beloved Cat again?",3,2,17
9061,tyrion, m,tyrion, Find him?,3,2,2
9062,tyrion, m,tyrion," No, you don't.",3,2,3
9063,tyrion, m,tyrion," You disappoint me, Grand Maester.",3,2,5
9064,tyrion, m,tyrion, So loyal that you told the Queen about my plans to send Myrcella to Dorne.,3,2,15
9065,tyrion, m,tyrion," See, I told Varys that I was giving the Princess to the Greyjoys. I told Littlefinger that I planned to wed her to Robin Arryn. I told no one that I was offering her to the Dornish. No one but you.",3,2,41
9066,tyrion, m,tyrion, Cut off his manhood and feed it to the goats.,3,2,10
9067,tyrion, m,tyrion," Well, make do.",3,2,3
9068,tyrion, m,tyrion, How long have you been spying for my sister?,3,2,9
9069,tyrion, m,tyrion, I don't like his beard.,3,2,5
9070,tyrion, m,tyrion," How many Hands have you betrayed, Pycelle? Eddard Stark? Jon Arryn?",3,2,11
9071,tyrion, m,tyrion, So you poisoned him?,3,2,4
9072,tyrion, m,tyrion," But you let him die, made sure he succumbed.",3,2,9
9073,tyrion, m,tyrion, Get him out of my sight. Throw him in one of the black cells.,3,2,14
9074,tyrion, m,tyrion, For your trouble.,3,2,3
9075,tyrion, m,tyrion, Good. One of my better ideas.,3,2,6
9076,tyrion, m,tyrion, The Council has a reputation for serving past Hands poorly. I don't mean to follow Ned Stark to the grave.,3,2,20
9077,tyrion, m,tyrion," Why, am I about to hear one?",3,2,7
9078,tyrion, m,tyrion, Depends on the sellsword.,3,2,4
9079,tyrion, m,tyrion," He has a sword, the power of life and death.",3,2,10
9080,tyrion, m,tyrion, I've decided I don't like riddles.,3,2,6
9081,tyrion, m,tyrion, You brought this on yourself.,2,2,5
9082,tyrion, m,tyrion, Do you understand we’re losing the war?,2,2,7
9083,tyrion, m,tyrion, It was quite a battle.,2,2,5
9084,tyrion, m,tyrion, (Begins to pour wine). Strange things do happen. You should taste her fish pie.,2,2,14
9085,tyrion, m,tyrion, Men like Lord Varys and I can't let our disadvantages get the best of us. We'll make a fisherman of him yet. (Takes a sip).,2,2,25
9086,tyrion, m,tyrion," Your discretion is legendary, where your friends are concerned.",2,2,9
9087,tyrion, m,tyrion, I don't like threats.,2,2,4
9088,tyrion, m,tyrion, I'm not Ned Stark. I understand the way this game is played.,2,2,12
9089,tyrion, m,tyrion, And I am not. Threaten me again and I will have you thrown into the sea.,2,2,16
9090,tyrion, m,tyrion," You've perfected the art of tearing up papers. Give him his father's bones back, at least, as a gesture of good faith.",2,2,22
9091,tyrion, m,tyrion," Safe travels, cousin.",2,2,3
9092,tyrion, m,tyrion, You have a deft hand with diplomacy.,2,2,7
9093,tyrion, m,tyrion, Lord Commander asks that we send more men to man The Wall.,2,2,12
9094,tyrion, m,tyrion," Cold winds are rising, and the dead rise with them.",2,2,10
9095,tyrion, m,tyrion," According to the Commander, one of these dead men attacked him in his chambers. (The other stop leaving). Mormont doesn't lie.",2,2,21
9096,tyrion, m,tyrion, Apparently you burn him.,2,2,4
9097,tyrion, m,tyrion," I don't know what I believe, but here's a fact for you. The Night's Watch is the only thing that separates us from what lies beyond the Wall.",2,2,28
9098,tyrion, m,tyrion," Leave us, Podrick. I believe we know how to pour our own wine.",2,2,13
9099,tyrion, m,tyrion," Myself, I prefer the improper ones.",2,2,6
9100,tyrion, m,tyrion," You know your wines, my lord.",2,2,6
9101,tyrion, m,tyrion," Call me Tyrion, please. I'm sure you're getting used to fine dinners, now that you're a lord.",2,2,17
9102,tyrion, m,tyrion,Wars have been started for less.,2,2,6
9103,tyrion, m,tyrion, I heard there was some trouble in Littlefinger's brothel the other night.,2,2,12
9104,tyrion, m,tyrion," Yes, of course. City Watch must keep the peace. Only, I hadn't realized peace depended on killing babies.",2,2,18
9105,tyrion, m,tyrion, Quite right. Especially the queen's orders.,2,2,6
9106,tyrion, m,tyrion," No, but who else would want to murder King Robert's bastards? She's always been a jealous woman.",2,2,17
9107,tyrion, m,tyrion, You've heard the awful rumors about my brother and sister.,2,2,10
9108,tyrion, m,tyrion," That's good of you, but you have heard them. I suppose people who do believe that filth, consider Robert's bastards to be better claimants to the throne than Cersei's children.",2,2,30
9109,tyrion, m,tyrion, I appreciate your loyalty. Tell me.,2,2,6
9110,tyrion, m,tyrion, The fool! He had no idea you were already bought.,2,2,10
9111,tyrion, m,tyrion," I'm not questioning your honor, Lord Janos. I'm denying its existence.",2,2,11
9112,tyrion, m,tyrion," Dwarf? You should have stopped at imp. And yes, you will stand here and take it from me, unless you'd like to take it from my friend here.",2,2,28
9113,tyrion, m,tyrion," I intend to serve as Hand of the King until my father returns from the war, and seeing as you betrayed the last Hand of the King, well, I just wouldn't feel safe with you lurking about.",2,2,37
9114,tyrion, m,tyrion, The queen regent. And you're a fool to believe she's your friend.,2,2,12
9115,tyrion, m,tyrion," No, we shan't.",2,2,3
9116,tyrion, m,tyrion," There's a ship leaving for East Watch by the sea tonight. From there, I'm afraid it's rather a long walk to Castle Black. I hope you enjoy the Wall. I found it surprisingly beautiful, in a brutal, horribly uncomfortable sort of way.",2,2,42
9117,tyrion, m,tyrion, His name is Bronn... and he is the new commander of the City Watch.,2,2,14
9118,tyrion, m,tyrion, To the new Commander.,2,2,4
9119,tyrion, m,tyrion," If I told you to murder, an infant girl say, still at her mother's breast, would you do it without question?",2,2,21
9120,tyrion, m,tyrion, I have every right. I am the King's Hand.,2,2,9
9121,tyrion, m,tyrion," Listen to me, Queen Regent, you're losing the people. Do you hear me?",2,2,13
9122,tyrion, m,tyrion," You might find it difficult to rule over millions who want you dead. Half the city will starve when winter comes. The other half will plot to overthrow you. And your gold-plated thugs just gave them the rallying cry, “The Queen slaughters babies.” (Cersei says nothing). You don't even have the decency to deny it.",2,2,55
9123,tyrion, m,tyrion," It wasn't you who gave the order, was it? Joffrey didn't even tell you. Or did he tell you? I imagine that would be even worse.",2,2,26
9124,tyrion, m,tyrion," I'm no king, but I think there's more to ruling that that.",2,2,12
9125,tyrion, m,tyrion," (Tries not to laugh). As has Jaime repeatedly, according to Stannis Baratheon.",2,2,12
9126,tyrion, m,tyrion, She was my mother too.,2,2,5
9127,tyrion, m,tyrion, Beloved nephew.,1,2,2
9128,tyrion, m,tyrion, We looked for you on the battlefield. (Joffrey sits down). You were nowhere to be found.,1,2,16
9129,tyrion, m,tyrion," What a fine job you've done. (Turns to Myrcella). Look at you. (Kisses her). More beautiful than ever. (Turns to Tommen). And you! You, you're going to be bigger than the Hound, but much better looking. (Tyrion smiles. He and Myrcella laugh). This one doesn't like me.",1,2,47
9130,tyrion, m,tyrion," Me, too, dear. Death is so boring, especially now with so much excitement in the world. (Looks at Sansa). My Lady, I'm sorry for your loss.",1,2,26
9131,tyrion, m,tyrion, But still her father. Surely having so recently lost your own beloved father you can sympathize.,1,2,16
9132,tyrion, m,tyrion, Of course you are.,1,2,4
9133,tyrion, m,tyrion," Well, (Gulps down his wine), enjoy your name day, Your Grace. Wish I could stay and celebrate, but there is work to be done.",1,2,24
9134,tyrion, m,tyrion," Don't get up. More ravishing than ever, big sister. (Kisses Cersei on the cheek). War agrees with you. Forgive the interruption, carry on.",1,2,23
9135,tyrion, m,tyrion," (Sits down) It's been a remarkable journey. I, (grabs a glass), pissed off the edge of the Wall, I slept in a sky cell. (Pours himself wine). I fought with the hill tribes. So many adventures, so much to be thankful for.",1,2,42
9136,tyrion, m,tyrion," Yes., well, I, do believe the Hand of the King is welcome at all small council meetings.",1,2,17
9137,tyrion, m,tyrion," Yes, but in his absence…",1,2,5
9138,tyrion, m,tyrion," If I were capable of tricking father, I'd be emperor of the world by now. You brought this on yourself. (Cersei sits down).",1,2,23
9139,tyrion, m,tyrion, Quite right. You did nothing when your son called for Ned Stark's head. Now the entire North has risen up against us.,1,2,22
9140,tyrion, m,tyrion, Did you? You failed. That bit of theater will haunt our family for a generation.,1,2,15
9141,tyrion, m,tyrion, Who's won every battle he's fought. Do you understand we're losing the war?,1,2,13
9142,tyrion, m,tyrion, Nothing. But I know people. And I know that our enemies hate each other almost as much as they hate us.,1,2,21
9143,tyrion, m,tyrion, Joffrey is King.,1,2,3
9144,tyrion, m,tyrion," I'm only here to advise him. And if the King listens to what I say, the King might just get his Uncle Jaime back.",1,2,24
9145,tyrion, m,tyrion, You love your children. It's your one redeeming quality. That and your cheekbones. The Starks love their children as well. And we have two of them.,1,2,26
9146,tyrion, m,tyrion, One?,1,2,1
9147,tyrion, m,tyrion," Disappeared? What, in a puff of smoke? We had three Starks to trade. You chopped one's head off and let another escape. Father will be furious. It must be odd for you to be the disappointing child.",1,2,37
9148,tyrion, m,tyrion," A bit corpsey, yes.",1,2,4
9149,tyrion, m,tyrion, I thought you wanted to come here.,1,2,7
9150,tyrion, m,tyrion, You love the smell of dead bodies and shit?,1,2,9
9151,tyrion, m,tyrion, You can smell cum from the balcony?,1,2,7
9152,tyrion, m,tyrion, And so did the country.,1,2,5
9153,tyrion, m,tyrion," Yes, well, you need to be careful. No one can know you're here.",1,2,13
9154,tyrion, m,tyrion," You can't trust anyone in King's Landing. They're all liars; good liars, bad liars, one or two great liars.",1,2,19
9155,tyrion, m,tyrion, Me? I'm not from here. I'm a slave to the truth.,1,2,11
9156,tyrion, m,tyrion," Why do you think I am so little? I'm being, (Lays down on the bed with Shae), crushed beneath the weight of all that truth.",1,2,25
9157,tyrion, m,tyrion," Ned Stark actually slept on this, as if the poor man didn't suffer enough. One of the many changes we'll have to make around here.",1,2,25
9158,tyrion, m,tyrion, Accounts differ. Most seem to implicate Catelyn Stark in some way.,5,2,11
9159,tyrion, m,tyrion," Some say it was one of his own Kingsguard, while still others say it was Stannis himself who did it after negotiations went sour.",5,2,24
9160,tyrion, m,tyrion," It's not what Varys says. He says Renly's army is flocking to support Stannis, which would give Stannis superiority over us on both land and sea.",5,2,26
9161,tyrion, m,tyrion," And I say Father raised you to have too much respect for money. Stannis Baratheon is coming for us, sooner rather than later.",5,2,23
9162,tyrion, m,tyrion, She'll be safer in Dorne.,5,2,5
9163,tyrion, m,tyrion," It so happens that I am. Myrcella is a sweet, innocent girl and I don't blame her at all for you.",5,2,21
9164,tyrion, m,tyrion, Schemes and plots are the same thing. They are going to attack us. We need to be ready.,5,2,18
9165,tyrion, m,tyrion, May I ask specifically what the king has in mind?,5,2,10
9166,tyrion, m,tyrion, It's important that we talk about this.,5,2,7
9167,tyrion, m,tyrion," Wildfire? You wouldn't lie to me, would you, cousin?",5,2,9
9168,tyrion, m,tyrion,That's a lie right there.,5,2,5
9169,tyrion, m,tyrion," Tell me, if the vile allegations against my brother and sister are true, do you think it will make Jaime more likely to kill you or less likely? When I tell him you're fucking her, I mean.",5,2,37
9170,tyrion, m,tyrion, The smart money would be on more likely.,5,2,8
9171,tyrion, m,tyrion, But then perhaps his own unnatural urges will give him sympathy for yours.,5,2,13
9172,tyrion, m,tyrion, I suppose there's only one way to find out.,5,2,9
9173,tyrion, m,tyrion, When did she tell you this?,5,2,6
9174,tyrion, m,tyrion, Swear to me on what?,5,2,5
9175,tyrion, m,tyrion, But I don't care about your life.,5,2,7
9176,tyrion, m,tyrion," All right, all right. Enough. Even torturing you is boring. Just get out.",5,2,13
9177,tyrion, m,tyrion," Oh, Lancel, tell my friend Bronn to please kill you if anything should happen to me.",5,2,16
9178,tyrion, m,tyrion," Stannis has more infantry, more ships, more horses. What do we have?",5,2,12
9179,tyrion, m,tyrion," Well, I've never actually been able to kill people with it.",5,2,11
9180,tyrion, m,tyrion," He hasn't sent a raven in weeks. He's very busy. Being repeatedly humiliated by Robb Stark is time-consuming. We won't be able to hold the city against Stannis, not the way Joffrey's planning on holding it.",5,2,36
9181,tyrion, m,tyrion, It's hard to argue with his assessment.,5,2,7
9182,tyrion, m,tyrion, The king is a lost cause. It's the rest of us I'm worried about now.,5,2,15
9183,tyrion, m,tyrion, You have to admire his imagination.,5,2,6
9184,tyrion, m,tyrion, What? Demon monkey?,5,2,3
9185,tyrion, m,tyrion, Blame me? I'm trying to save them.,5,2,7
9186,tyrion, m,tyrion, Demon monkey.,5,2,2
9187,tyrion, m,tyrion," I remember reading an old sailors' proverb, ""Piss on wildfire and your cock burns off. """,5,2,16
9188,tyrion, m,tyrion, My companion takes issue.,5,2,4
9189,tyrion, m,tyrion, How much do you have?,5,2,5
9190,tyrion, m,tyrion, My friend remains unconvinced.,5,2,4
9191,tyrion, m,tyrion," I'm afraid I have to concur with my advisor, Wisdom Haylene. The contents of this room could lay King's Landing low. You won't be making wildfire for my sister any longer. You'll be making it for me.",5,2,37
9192,tyrion, m,tyrion, What is the meaning of this?,4,2,6
9193,tyrion, m,tyrion, What kind of knight beats a helpless girl?,4,2,8
9194,tyrion, m,tyrion, Someone get the girl something to cover herself with. She is to be your queen. Have you no regard for her honor?,4,2,22
9195,tyrion, m,tyrion," For what crimes? She did not fight her brother's battle, you half-wit.",4,2,12
9196,tyrion, m,tyrion, The Mad King did as he liked. Has your Uncle Jaime ever told you what happened to him?,4,2,18
9197,tyrion, m,tyrion," I'm not threatening the king, ser. I am educating my nephew. Bronn, the next time Ser Meryn speaks, kill him. That was a threat. See the difference?",4,2,27
9198,tyrion, m,tyrion, I apologize for my nephew's behavior. Tell me the truth. Do you want an end to this engagement?,4,2,18
9199,tyrion, m,tyrion," Lady Stark, you may survive us yet.",4,2,7
9200,tyrion, m,tyrion, You think dipping his wick will cure what ails him?,4,2,10
9201,tyrion, m,tyrion," Your visits are too few, cousin.",4,2,6
9202,tyrion, m,tyrion,  So it is. Will you take a cup with me? I find that mulled wine helps me sleep.,4,2,18
9203,tyrion, m,tyrion," If my sister was so concerned for Pycelle, I would have thought she'd come herself.",4,2,15
9204,tyrion, m,tyrion, And you've received these instructions directly from Cersei?,4,2,8
9205,tyrion, m,tyrion, And you've waited this long to deliver the information?,4,2,9
9206,tyrion, m,tyrion," Cersei must have great trust in you, allowing you into her chamber during the hour of the wolf.",4,2,18
9207,tyrion, m,tyrion, She must be very glad to have you helping her from dusk till dawn.,4,2,14
9208,tyrion, m,tyrion,"  Ah. Lavender oil. She always loved lavender oil, even as a girl.",4,2,12
9209,tyrion, m,tyrion," An anointed knight, yes. Tell me, did Cersei have you knighted before or after she took you into her bed? What? Nothing to say? No more warnings for me, ser?",4,2,30
9210,tyrion, m,tyrion, Have you ever given any thought to what King Joffrey will have to say when he finds out you've been bedding his mother?,4,2,23
9211,tyrion, m,tyrion," Did she take you against your will? Can you not defend yourself, knight?",4,2,13
9212,tyrion, m,tyrion," Did he tell you to fuck her, too?",4,2,8
9213,tyrion, m,tyrion," Hated every moment of it, is that what you'll have me believe? A high place in court, a knighthood, my sister's legs spreading open for you at night. Oh, yes, it must have been terrible. Wait here. His Grace will want to hear this.",4,2,44
9214,tyrion, m,tyrion,  Save it for Joffrey. He loves a good grovel.,4,2,9
9215,tyrion, m,tyrion," No, I think not.",4,2,4
9216,tyrion, m,tyrion," You heard me. My father told you to obey my sister. Obey her. Stay close to her side. Keep her trust. Pleasure her whenever she requires. No one ever need know, as long as you keep faith with me. I want to know what Cersei is doing, where she goes, who she sees, what they talk of, everything. And you will tell me.",4,2,63
9217,tyrion, m,tyrion," Oh, rise, rise. Let us drink to our understanding. Oh, you don't have a cup. Oh, well. Smile, cousin. My sister is a beautiful woman, and it's all for the good of the realm. Go back and tell her that I beg her forgiveness, that I want no more conflict between us and that, henceforth, I shall do nothing without her consent.",4,2,62
9218,tyrion, m,tyrion," Oh, I'll give her Pycelle.",4,2,5
9219,tyrion, m,tyrion," Yes, I'll release him in the morning. Cersei can keep him as a pet, if she wants, but I will not have him on the Council. I could swear that I had not harmed a single hair on his head, but that would not, strictly speaking, be true. Stay within one table length.",4,2,53
9220,tyrion, m,tyrion, Get the Prince back to the Keep now.,6,2,8
9221,tyrion, m,tyrion,  Move. Move!,6,2,2
9222,tyrion, m,tyrion, Where's Sansa?,6,2,2
9223,tyrion, m,tyrion," You blind, bloody fool.",6,2,4
9224,tyrion, m,tyrion," We've had vicious kings and we've had idiot kings, but I don't know if we've ever been cursed with a vicious idiot for a king.",6,2,25
9225,tyrion, m,tyrion," I can, I am.",6,2,4
9226,tyrion, m,tyrion," They threw a cow pie at you, so you decided to kill them all? They're starving, you fool. All because of a war you started.",6,2,25
9227,tyrion, m,tyrion, And now I've struck a king. Did my hand fall from my wrist? Where is the Stark girl?,6,2,18
9228,tyrion, m,tyrion," If she dies, you'll never get your Uncle Jaime back. You owe him quite a bit, you know.",6,2,18
